wc_match_id,date,stage,round,home_team,away_team,host_side,elo_home_pre,elo_away_pre,hgb_H,hgb_D,hgb_A,pois_H,pois_D,pois_A,ens_H,ens_D,ens_A,xg_home,xg_away,ft_home,ft_away,result_90,hgb_pick,pois_pick,ens_pick,px_A,px_D,px_H,overround,mkt_H,mkt_D,mkt_A,mkt_pick,hours_before_kickoff,volume_usd,n_price_points,kick_ts,match_no,edge_H,edge_D,edge_A,edge_pick,max_edge_outcome,max_edge
35,2026-06-25,Group,Group F,Japan,Sweden,none,2010.5,1795.9,0.6679946911491464,0.2001256726732794,0.13187963617757414,0.6460144513225043,0.2065905306361907,0.14739501804130484,0.6570045712358255,0.20335810165473506,0.1396373271094395,1.9932447127673774,0.8283128765562027,1,1,D,H,H,H,0.2125,0.2795,0.5105,1.0025,0.5092269326683292,0.2788029925187033,0.2119700748129676,H,10.997777777777777,39731188.12109485,396,1782428400,59,0.14777763856749626,-0.07544489086396822,-0.0723327477035281,0.14777763856749626,H,0.14777763856749626
36,2026-06-25,Group,Group F,Tunisia,Netherlands,none,1670.1,2036.8,0.1186594768954136,0.19059283414311481,0.6907476889614717,0.07919626797587306,0.14592138131845603,0.7748823507056709,0.09892787243564333,0.16825710773078542,0.7328150198335712,0.6866194430312405,2.536730430937899,1,3,A,A,A,A,0.895,0.085,0.0295,1.0095,0.029222387320455668,0.08420009905894008,0.8865775136206042,A,10.998518518518518,10163712.475447007,428,1782428400,60,0.06970548511518766,0.08405700867184535,-0.153762493787033,-0.153762493787033,D,0.08405700867184535
41,2026-06-26,Group,Group G,Egypt,Iran,none,1854.2,1884.7,0.3251250057917269,0.2826610245609331,0.39221396964734,0.3549191595397062,0.2638126718850435,0.3812681685752502,0.34002208266571654,0.2732368482229883,0.38674106911129513,1.2716867060150137,1.32792397062773,1,1,D,A,A,A,0.275,0.365,0.365,1.005,0.36318407960199006,0.36318407960199006,0.27363184079601993,H,2.9983333333333335,17615955.707566,452,1782529200,61,-0.02316199693627352,-0.08994723137900174,0.1131092283152752,0.1131092283152752,A,0.1131092283152752
42,2026-06-26,Group,Group G,New Zealand,Belgium,none,1697.8,1928.6,0.13768036041351017,0.22263925075882668,0.6396803888276632,0.16273518806862786,0.2127013132814662,0.6245634986499062,0.15020777424106901,0.21767028202014643,0.6321219437387847,0.8808437314267601,1.9528129012988167,1,5,A,A,A,A,0.825,0.115,0.065,1.005,0.0646766169154229,0.11442786069651743,0.8208955223880597,A,2.9980555555555557,7246308.950205011,434,1782529200,62,0.08553115732564612,0.103242421323629,-0.18877357864927502,-0.18877357864927502,D,0.103242421323629
47,2026-06-26,Group,Group H,Cape Verde,Saudi Arabia,none,1699.9,1704.9,0.34471984302637265,0.2864585727481347,0.3688215842254926,0.38408939474562365,0.2639160802333045,0.35199452502107176,0.3644046188859982,0.2751873264907196,0.3604080546232822,1.332662578070287,1.2641891007928698,0,0,D,A,H,H,0.355,0.285,0.365,1.005,0.36318407960199006,0.2835820895522388,0.35323383084577115,H,11.998333333333333,14414519.027428087,425,1782518400,63,0.0012205392840081153,-0.008394763061519206,0.007174223777511035,0.0012205392840081153,A,0.007174223777511035
48,2026-06-26,Group,Group H,Uruguay,Spain,none,1934.3,2204.2,0.13523023788900057,0.22180634747976258,0.6429634146312369,0.13464096848318324,0.1947747501873082,0.6705842813295086,0.1349356031860919,0.20829054883353537,0.6567738479803727,0.8199290302494785,2.1054534048554783,0,1,A,A,A,A,0.605,0.255,0.145,1.005,0.14427860696517414,0.2537313432835821,0.6019900497512438,A,11.998611111111112,28519284.640367024,437,1782518400,64,-0.009343003779082232,-0.04544079445004673,0.05478379822912893,0.05478379822912893,A,0.05478379822912893
53,2026-06-26,Group,Group I,Norway,France,none,2024.6,2157.1,0.2206027156799313,0.2839239085975839,0.49547337572248495,0.24772479538217565,0.2480060398967428,0.5042691647210815,0.23416375553105348,0.26596497424716337,0.49987127022178324,1.0547712014052513,1.6161159591659482,1,4,A,A,A,A,0.595,0.205,0.205,1.005,0.20398009950248758,0.20398009950248758,0.592039800995025,A,6.997777777777777,28766023.889739297,416,1782500400,65,0.030183656028565903,0.06198487474467579,-0.09216853077324172,-0.09216853077324172,D,0.06198487474467579
54,2026-06-26,Group,Group I,Senegal,Iraq,none,1871.8,1708.2,0.58642874871253,0.2306403079267399,0.18293094336073007,0.5861757387370239,0.22765078047788717,0.18617348078508913,0.5863022437247769,0.22914554420231353,0.18455221207290962,1.815414947765224,0.9137271523850657,5,0,H,H,H,H,0.075,0.135,0.795,1.0050000000000001,0.7910447761194029,0.13432835820895522,0.07462686567164178,H,6.997592592592592,5879645.189385996,424,1782500400,66,-0.20474253239462603,0.09481718599335831,0.10992534640126783,-0.20474253239462603,A,0.10992534640126783
59,2026-06-27,Group,Group J,Algeria,Austria,none,1887.4,1901.6,0.3359093704568236,0.2878589542495367,0.3762316752936397,0.3735541688867586,0.2640606597315484,0.36238517138169296,0.3547317696717911,0.27595980699054257,0.36930842333766634,1.3104886737675714,1.2866629213292202,3,3,D,A,H,A,0.255,0.465,0.275,0.995,0.2763819095477387,0.46733668341708545,0.2562814070351759,D,1.9977777777777777,21974743.698557016,413,1782612000,67,0.07834986012405237,-0.19137687642654289,0.11302701630249046,0.11302701630249046,A,0.11302701630249046
60,2026-06-27,Group,Group J,Jordan,Argentina,none,1723.1,2219.1,0.05086070783400285,0.07883292787093302,0.8703063642950641,0.033322618400771206,0.08339399777726592,0.8832833838219629,0.04209166311738703,0.08111346282409947,0.8767948740585135,0.5416883071066816,3.253943522654321,1,3,A,A,A,A,0.865,0.095,0.0425,1.0025,0.04239401496259352,0.09476309226932669,0.8628428927680798,A,1.9978703703703704,11635225.923022995,429,1782612000,68,-0.00030235184520648745,-0.013649629445227227,0.013951981290433735,0.013951981290433735,A,0.013951981290433735
65,2026-06-27,Group,Group K,Colombia,Portugal,none,2089.9,2063.0,0.3723494757507242,0.2826014785406179,0.34504904570865796,0.4213954751210133,0.2618424319864278,0.31676209289255913,0.39687247543586873,0.2722219552635229,0.33090556930060855,1.4128214248166058,1.1889716877076846,0,0,D,H,H,H,0.495,0.245,0.265,1.005,0.263681592039801,0.2437810945273632,0.49253731343283585,A,11.497222222222222,28750272.532980036,409,1782603000,69,0.13319088339606772,0.028440860736159673,-0.1616317441322273,0.13319088339606772,H,0.13319088339606772
66,2026-06-27,Group,Group K,DR Congo,Uzbekistan,none,1774.1,1776.6,0.35631038947055677,0.2564639794186459,0.38722563111079733,0.38702315962472283,0.26384023573966736,0.3491366046356099,0.3716667745476398,0.26015210757915663,0.3681811178732036,1.338870676844012,1.2580337338896217,3,1,H,A,H,H,0.165,0.225,0.615,1.005,0.6119402985074628,0.2238805970149254,0.16417910447761197,H,11.497592592592591,14534661.279513974,415,1782603000,70,-0.240273523959823,0.036271510564231224,0.20400201339559165,-0.240273523959823,A,0.20400201339559165
71,2026-06-27,Group,Group L,Panama,England,none,1782.5,2098.4,0.13224463143373888,0.20011604547832054,0.6676393230879405,0.10577254606777911,0.17196098736697296,0.722266466565248,0.119008588750759,0.18603851642264674,0.6949528948265942,0.7534961516649014,2.3008219192680577,0,2,A,A,A,A,0.845,0.105,0.045,0.995,0.04522613065326633,0.10552763819095477,0.8492462311557789,A,8.997222222222222,11750330.906710077,425,1782594000,71,0.07378245809749266,0.08051087823169197,-0.15429333632918474,-0.15429333632918474,D,0.08051087823169197
72,2026-06-27,Group,Group L,Croatia,Ghana,none,1962.1,1696.8,0.6863344253779408,0.1960002052736349,0.11766536934842423,0.7027053399643515,0.18289922279112655,0.11439543724452189,0.6945198826711461,0.18944971403238073,0.11603040329647306,2.187506636198722,0.7512389333433563,2,1,H,H,H,H,0.185,0.305,0.525,1.0150000000000001,0.5172413793103448,0.3004926108374384,0.18226600985221672,H,8.998518518518518,25254213.642525233,407,1782594000,72,0.1772785033608013,-0.11104289680505766,-0.06623560655574366,0.1772785033608013,H,0.1772785033608013
73,2026-06-28,Knockout,Round of 32,South Africa,Canada,none,1711.6,1851.2,0.231786884683547,0.27824436036317834,0.4899687549532746,0.24090599422294648,0.24603720365012344,0.5130568021269301,0.23634643945324674,0.2621407820066509,0.5015127785401023,1.0410815048717132,1.6384412371212527,0,1,A,A,A,A,0.595,0.255,0.155,1.005,0.15422885572139305,0.2537313432835821,0.592039800995025,A,6.994074074074074,44070468.263728626,21,1782673200,73,0.08211758373185368,0.008409438723068818,-0.09052702245492261,-0.09052702245492261,H,0.08211758373185368
74,2026-06-29,Knockout,Round of 32,Germany,Paraguay,none,1993.2,1901.7,0.4464056240372544,0.29712004838044476,0.25647432758230077,0.4990127468106851,0.25044053586564025,0.2505467173236745,0.4727091854239698,0.2737802921230425,0.25351052245298766,1.5904101177635255,1.0499490208114437,1,1,D,H,H,H,0.095,0.185,0.725,1.005,0.7213930348258707,0.18407960199004977,0.09452736318407962,H,8.496481481481482,41402776.98584342,15,1782765000,74,-0.2486838494019009,0.08970069013299273,0.15898315926890805,-0.2486838494019009,A,0.15898315926890805
75,2026-06-29,Knockout,Round of 32,Netherlands,Morocco,none,2046.5,2022.6,0.3797792203708739,0.28824041978150516,0.3319803598476209,0.4178864074016285,0.26213751664616575,0.31997607595220556,0.39883281388625125,0.2751889682138354,0.3259782178999132,1.4051608741017727,1.195779966300102,1,1,D,H,H,H,0.285,0.315,0.405,1.005,0.4029850746268657,0.31343283582089554,0.2835820895522388,H,0.9983333333333334,27852194.733982123,24,1782781200,75,-0.004152260740614477,-0.03824386760706011,0.04239612834767442,-0.004152260740614477,A,0.04239612834767442
76,2026-06-29,Knockout,Round of 32,Brazil,Japan,none,2094.7,1994.0,0.4798856281425125,0.27419091329742384,0.24592345856006367,0.510249721112734,0.24806409016001887,0.24168618872724695,0.49506767462762324,0.26112750172872135,0.2438048236436553,1.6176563076884136,1.0313848462885482,2,1,H,H,H,H,0.175,0.255,0.565,0.9949999999999999,0.5678391959798995,0.25628140703517593,0.17587939698492464,H,4.997407407407407,34011818.39630146,21,1782752400,76,-0.07277152135227627,0.004846094693545411,0.06792542665873066,-0.07277152135227627,A,0.06792542665873066
77,2026-06-30,Knockout,Round of 32,France,Sweden,none,2190.5,1812.4,0.718715095244806,0.19655098738625734,0.08473391736893654,0.8132293440576099,0.12682799681805562,0.05994265912433444,0.765972219651208,0.1616894921021565,0.07233828824663549,2.690145688797401,0.6045639764502113,3,0,H,H,H,H,0.075,0.155,0.765,0.995,0.7688442211055276,0.15577889447236182,0.07537688442211055,H,8.9975,26813510.327439062,21,1782853200,77,-0.0028720014543196504,0.005910597629794678,-0.0030385961754750557,-0.0028720014543196504,D,0.005910597629794678
78,2026-06-30,Knockout,Round of 32,Ivory Coast,Norway,none,1861.7,1991.2,0.22313858968405326,0.27569246530114094,0.5011689450148058,0.25065111679055063,0.24881082816024871,0.5005380550492003,0.23689485323730194,0.26225164673069484,0.5008535000320031,1.0606418972884049,1.6067229355443502,1,2,A,A,A,A,0.455,0.285,0.265,1.0050000000000001,0.26368159203980096,0.28358208955223874,0.45273631840796014,A,4.997685185185186,26547988.49836847,21,1782838800,78,-0.026786738802499016,-0.021330442821543893,0.04811718162404299,0.04811718162404299,A,0.04811718162404299
79,2026-06-30,Knockout,Round of 32,Mexico,Ecuador,home,2012.7,1991.9,0.47563292823776293,0.2996728634334171,0.22469420832881992,0.5196583130531998,0.2611228767714118,0.21921881017538844,0.49764562064548135,0.28039787010241446,0.2219565092521042,1.5033050288061132,0.8753727590627974,2,0,H,H,H,H,0.235,0.335,0.435,1.005,0.4328358208955224,0.33333333333333337,0.2338308457711443,H,0.996851851851852,28158412.332317762,18,1782867600,79,0.06480979974995893,-0.05293546323091891,-0.011874336519040102,0.06480979974995893,H,0.06480979974995893
80,2026-07-01,Knockout,Round of 32,England,DR Congo,none,2111.0,1819.4,0.6748267569837403,0.21762868870378047,0.10754455431247936,0.7305672178844334,0.1699786936658913,0.09945408844967546,0.7026969874340868,0.19380369118483587,0.10349932138107741,2.2954422840481774,0.7141855012047809,2,1,H,H,H,H,0.055,0.185,0.765,1.005,0.7611940298507464,0.18407960199004977,0.05472636815920399,H,3.9977777777777774,25443002.214924395,21,1782921600,80,-0.05849704241665954,0.009724089194786095,0.04877295322187342,-0.05849704241665954,A,0.04877295322187342
81,2026-07-01,Knockout,Round of 32,United States,Bosnia and Herzegovina,home,1876.7,1690.0,0.7012101512220958,0.1937486155164689,0.10504123326143536,0.7032699988966831,0.1918462085618241,0.10488379254149266,0.7022400750593895,0.19279741203914652,0.10496251290146401,2.0382242871145677,0.6358450778486701,2,0,H,H,H,H,0.105,0.195,0.705,1.005,0.7014925373134329,0.1940298507462687,0.10447761194029852,H,11.997314814814814,18782283.468634047,33,1782950400,81,0.0007475377459565946,-0.0012324387071221687,0.00048490096116549086,0.0007475377459565946,H,0.0007475377459565946
82,2026-07-01,Knockout,Round of 32,Belgium,Senegal,none,1952.1,1905.4,0.4367519724003208,0.27907613926106567,0.28417188833861357,0.444990044986014,0.2593440314099105,0.2956659236040754,0.4408710086931674,0.26921008533548807,0.2899189059713445,1.4650708554019993,1.14448054402983,2,2,D,H,H,H,0.255,0.295,0.455,1.005,0.45273631840796025,0.2935323383084577,0.2537313432835821,H,7.998888888888889,59707385.45826957,21,1782936000,82,-0.011865309714792827,-0.024322252972969638,0.03618756268776241,-0.011865309714792827,A,0.03618756268776241
83,2026-07-02,Knockout,Round of 32,Portugal,Croatia,none,2065.3,1972.8,0.4371876046677313,0.29769675011704383,0.26511564521522485,0.5003316104310753,0.2501706485658472,0.24949774100307753,0.4687596075494033,0.2739336993414455,0.2573066931091512,1.59358487109141,1.0477524064979225,2,1,H,H,H,H,0.17625,0.2625,0.56875,1.0075,0.564516129032258,0.26054590570719605,0.1749379652605459,H,10.99611111111111,31789704.964418903,27,1783033200,83,-0.09575652148285468,0.013387793634249467,0.08236872784860533,-0.09575652148285468,A,0.08236872784860533
84,2026-07-02,Knockout,Round of 32,Spain,Austria,none,2214.7,1900.3,0.6777568681955067,0.22618943001809427,0.0960537017863991,0.7537414990914052,0.1586049411694204,0.08765355973917432,0.715749183643456,0.19239718559375735,0.09185363076278671,2.3932710242946458,0.683558362267498,3,0,H,H,H,H,0.07875,0.17875,0.74875,1.00625,0.7440993788819875,0.17763975155279502,0.07826086956521738,H,6.996851851851852,20129546.671918005,27,1783018800,84,-0.02835019523853155,0.01475743404096233,0.01359276119756933,-0.02835019523853155,D,0.01475743404096233
85,2026-07-02,Knockout,Round of 32,Switzerland,Algeria,none,1980.1,1888.7,0.45024457441558724,0.29658876829387903,0.2531666572905338,0.49905986269032554,0.25043093590172544,0.25050920140794897,0.47465221855295636,0.2735098520978022,0.2518379293492414,1.590523430912309,1.0498704646576529,2,0,H,H,H,H,0.21375,0.29875,0.48625,0.99875,0.48685857321652065,0.2991239048811014,0.21401752190237797,H,2.998333333333333,16103262.198013,30,1783047600,85,-0.01220635466356429,-0.0256140527832992,0.03782040744686341,-0.01220635466356429,A,0.03782040744686341
86,2026-07-03,Knockout,Round of 32,Argentina,Cape Verde,none,2224.0,1700.3,0.8295123315890448,0.12813736815602397,0.04235030025493118,0.9147902356307575,0.0637797529010572,0.02143001146818544,0.8721512836099011,0.09595856052854058,0.031890155861558314,3.513161093129795,0.4567731391418245,1,1,D,H,H,H,0.0385,0.105,0.855,0.9984999999999999,0.85628442663996,0.10515773660490736,0.0385578367551327,H,9.997222222222222,49039946.941177085,39,1783116000,86,0.015866856969941168,-0.009199176076366777,-0.006667680893574383,0.015866856969941168,H,0.015866856969941168
87,2026-07-03,Knockout,Round of 32,Colombia,Ghana,none,2087.6,1686.1,0.7374468456808885,0.1773867982934748,0.08516635602563671,0.8328593875498956,0.11552515740237979,0.05161545504772454,0.785153116615392,0.1464559778479273,0.06839090553668062,2.8080584659829704,0.5779318821015068,1,0,H,H,H,H,0.105,0.215,0.685,1.0050000000000001,0.681592039800995,0.21393034825870644,0.10447761194029849,H,1.4982407407407408,12980247.091016237,36,1783128600,87,0.10356107681439697,-0.06747437041077914,-0.03608670640361787,0.10356107681439697,H,0.10356107681439697
88,2026-07-03,Knockout,Round of 32,Australia,Egypt,none,1910.4,1856.8,0.41434503278618773,0.29929067613087307,0.2863642910829392,0.4533457399689267,0.25825012845097794,0.28840413158009537,0.4338453863775572,0.27877040229092553,0.28738421133151726,1.4839063276147422,1.1292290626815111,1,1,D,H,H,H,0.405,0.335,0.265,1.0050000000000001,0.26368159203980096,0.3333333333333333,0.40298507462686567,A,5.998333333333332,25369700.498193145,39,1783101600,88,0.17016379433775625,-0.05456293104240778,-0.11560086329534841,0.17016379433775625,H,0.17016379433775625
89,2026-07-04,Knockout,Round of 16,Paraguay,France,none,1909.5,2201.2,0.13751744911724537,0.23023149887169225,0.6322510520110625,0.12038305503812813,0.18412867492287874,0.695488270038993,0.12895025207768673,0.2071800868972855,0.6638696610250278,0.7877310627353402,2.195924189502381,0,1,A,A,A,A,0.835,0.125,0.045,1.005,0.04477611940298508,0.12437810945273634,0.8308457711442787,A,8.997407407407408,23394960.84754326,21,1783198800,89,0.08417413267470165,0.08280197744454917,-0.16697611011925095,-0.16697611011925095,H,0.08417413267470165
90,2026-07-04,Knockout,Round of 16,Canada,Morocco,none,1869.8,2024.7,0.18984337328455447,0.2609070932440426,0.549249533471403,0.22665889398528022,0.24148616937955616,0.5318549366351639,0.20825113363491735,0.25119663131179937,0.5405522350532834,1.0124089344172933,1.6872075544565452,0,3,A,A,A,A,0.555,0.285,0.165,1.005,0.16417910447761197,0.2835820895522388,0.5522388059701494,A,4.998240740740741,51042475.28099978,27,1783184400,90,0.044072029157305376,-0.032385458240439424,-0.01168657091686598,-0.01168657091686598,H,0.044072029157305376
91,2026-07-05,Knockout,Round of 16,Brazil,Norway,none,2116.2,2010.5,0.4599583904400654,0.2685593064805561,0.27148230307937854,0.5163667767201874,0.24669782482720173,0.2369353984526107,0.48816258358012643,0.2576285656538789,0.25420885076599464,1.6326810147406707,1.0214193866798347,1,2,A,H,H,H,0.205,0.265,0.545,1.0150000000000001,0.5369458128078818,0.2610837438423645,0.20197044334975367,H,7.997777777777777,31821706.008893136,27,1783281600,91,-0.048783229227755354,-0.0034551781884855637,0.05223840741624097,-0.048783229227755354,A,0.05223840741624097
92,2026-07-05,Knockout,Round of 16,Mexico,England,home,2042.6,2120.4,0.38125267708029703,0.2899793293511023,0.32876799356860065,0.40784668052422707,0.28098686482452656,0.31116645465124626,0.39454967880226205,0.28548309708781444,0.31996722410992345,1.2548065463652807,1.0582850777518673,2,3,A,H,H,H,0.395,0.305,0.295,0.995,0.2964824120603015,0.3065326633165829,0.3969849246231156,A,11.998611111111112,38152949.0554197,21,1783296000,92,0.09806726674196053,-0.021049566228768468,-0.07701770051319212,0.09806726674196053,H,0.09806726674196053
93,2026-07-06,Knockout,Round of 16,Portugal,Spain,none,2087.5,2229.5,0.21852264129272644,0.28063710052685537,0.5008402581804182,0.2387291889808712,0.24538064428618617,0.5158901667329427,0.2286259151367988,0.26300887240652077,0.5083652124566804,1.0367075417420024,1.645701765002744,0,1,A,A,A,A,0.515,0.265,0.225,1.005,0.2238805970149254,0.263681592039801,0.5124378109452737,A,6.998981481481482,32052597.94712224,21,1783364400,93,0.004745318121873399,-0.0006727196332802499,-0.004072598488593315,-0.004072598488593315,H,0.004745318121873399
94,2026-07-06,Knockout,Round of 16,United States,Belgium,home,1891.2,1948.1,0.40955098303704246,0.30151168512113874,0.2889373318418188,0.4312017542351797,0.2784901502326661,0.2903080955321543,0.42037636863611105,0.2900009176769024,0.28962271368698655,1.303860833229969,1.0165111184620703,1,4,A,H,H,H,0.345,0.275,0.385,1.005,0.3830845771144279,0.27363184079601993,0.34328358208955223,H,11.99888888888889,29800869.282150164,27,1783382400,94,0.03729179152168316,0.01636907688088246,-0.053660868402565676,0.03729179152168316,H,0.03729179152168316
95,2026-07-07,Knockout,Round of 16,Argentina,Egypt,none,2196.8,1861.4,0.6864134451774977,0.21780624324289952,0.09578031157960273,0.7743242431929191,0.14802977873836193,0.07764597806871891,0.7303688441852084,0.1829180109906307,0.08671314482416081,2.487564234668066,0.6563729584027596,3,2,H,H,H,H,0.085,0.195,0.725,1.005,0.7213930348258707,0.1940298507462687,0.08457711442786071,H,3.9979629629629634,41016741.554262355,21,1783440000,95,0.008975809359337727,-0.011111839755637981,0.002136030396300101,0.008975809359337727,H,0.008975809359337727
96,2026-07-07,Knockout,Round of 16,Switzerland,Colombia,none,2013.6,2093.0,0.25365051357761953,0.28779836955332017,0.4585511168690603,0.30144904531654104,0.25923218490614713,0.4393187697773116,0.27754977944708026,0.2735152772297337,0.44893494332318595,1.1626300390996682,1.4590378848831187,0,0,D,A,A,A,0.425,0.315,0.265,1.0050000000000001,0.26368159203980096,0.3134328358208955,0.42288557213930345,A,7.9975,43476381.552933,21,1783454400,96,0.013868187407279298,-0.039917558591161806,0.026049371183882508,0.026049371183882508,A,0.026049371183882508
97,2026-07-09,Knockout,Quarter-final,France,Morocco,none,2210.6,2055.2,0.5205070088890903,0.2542035973962587,0.22528939371465098,0.5763589768697219,0.23070011189046874,0.19294091123980925,0.5484329928794061,0.24245185464336372,0.20911515247723012,1.7883116671280301,0.928276118006449,2,0,H,H,H,H,0.135,0.245,0.615,0.995,0.6180904522613065,0.24623115577889446,0.135678391959799,H,7.997685185185186,35636336.605287015,27,1783627200,97,-0.06965745938190049,-0.003779301135530738,0.07343676051743112,-0.06965745938190049,A,0.07343676051743112
98,2026-07-10,Knockout,Quarter-final,Spain,Belgium,none,2247.8,2007.1,0.5714807062303932,0.23333379002115626,0.19518550374845062,0.6756764529889067,0.19463527686613263,0.12968827014496068,0.6235785796096499,0.21398453344364443,0.16243688694670566,2.091153637025265,0.7876325114170634,2,1,H,H,H,H,0.15875,0.24125,0.59875,0.99875,0.5994993742177722,0.24155193992490612,0.15894868585732164,H,6.998148148148148,38936474.003825076,21,1783710000,98,0.02407920539187769,-0.027567406481261686,0.0034882010893840243,0.02407920539187769,H,0.02407920539187769
99,2026-07-11,Knockout,Quarter-final,Norway,England,none,2049.3,2152.4,0.22292699473576402,0.29964560572147464,0.4774273995427614,0.27696683951722745,0.25501629927117875,0.4680168612115938,0.24994691712649575,0.27733095249632667,0.4727221303771776,1.1134049759339388,1.526856250243878,1,1,D,A,A,A,0.50125,0.25625,0.24625,1.00375,0.24533001245330013,0.25529265255292655,0.49937733499377335,A,8.997222222222222,48210536.53941831,33,1783803600,99,0.004616904673195615,0.02203829994340012,-0.026655204616595762,-0.026655204616595762,D,0.02203829994340012
100,2026-07-11,Knockout,Quarter-final,Argentina,Switzerland,none,2204.4,2020.3,0.5564668100200835,0.22557232575923986,0.21796086422067673,0.6104694014127506,0.21960565641500182,0.16992494217224774,0.583468105716417,0.22258899108712082,0.19394290319646224,1.8848276238096453,0.8784210474113061,1,1,D,H,H,H,0.15625,0.27375,0.57375,1.00375,0.5716064757160648,0.27272727272727276,0.15566625155666253,H,0.9942592592592593,34691548.15784676,24,1783818000,100,0.01186163000035223,-0.05013828164015194,0.03827665163979971,0.01186163000035223,A,0.03827665163979971
101,2026-07-14,Knockout,Semi-final,France,Spain,none,2236.7,2259.8,0.3284012676794992,0.28323080161918734,0.3883679307013136,0.3632876965723566,0.2640051597614943,0.3727071436661491,0.3458444821259279,0.2736179806903408,0.38053753718373134,1.2890492704512406,1.309146261062791,0,2,A,A,A,A,0.29875,0.29875,0.40625,1.0037500000000001,0.4047322540473225,0.2976338729763387,0.2976338729763387,H,6.9975,51996972.72917654,21,1784055600,101,-0.058887771921394605,-0.024015892285997875,0.08290366420739265,0.08290366420739265,A,0.08290366420739265
102,2026-07-15,Knockout,Semi-final,England,Argentina,none,2143.7,2189.8,0.3075026070966145,0.2727441974964467,0.41975319540693884,0.33749028417569027,0.262972582255834,0.39953713356847564,0.3224964456361524,0.2678583898761403,0.40964516448770727,1.2358178546330596,1.368430232875015,1,2,A,A,A,A,0.31625,0.33375,0.35375,1.00375,0.35242839352428396,0.33250311332503113,0.3150684931506849,H,6.993611111111111,38477776.565994345,21,1784142000,102,-0.029931947888131583,-0.06464472344889083,0.09457667133702236,0.09457667133702236,A,0.09457667133702236
103,2026-07-18,Knockout,Match for third place,France,England,none,2194.7,2117.7,0.4160719890074017,0.3045286575372602,0.27939935345533795,0.4815489272902277,0.2537837633824782,0.2646673093272941,0.4488104581488147,0.2791562104598692,0.272033331391316,1.5489215619206576,1.0795038935231267,4,6,A,H,H,H,0.245,0.245,0.515,1.005,0.5124378109452737,0.2437810945273632,0.2437810945273632,H,8.995555555555555,42310420.785182774,15,1784408400,103,-0.06362735279645904,0.035375115932506,0.028252236863952812,-0.06362735279645904,D,0.035375115932506
104,2026-07-19,Knockout,Final,Spain,Argentina,none,2301.8,2215.9,0.43329648846681174,0.2979399777272819,0.2687635338059064,0.4923724618142406,0.2517624889605273,0.2558650492252322,0.46283447514052617,0.2748512333439046,0.2623142915155693,1.5745160502163167,1.0610826920153533,0,0,D,H,H,H,0.26625,0.31625,0.42375,1.00625,0.42111801242236024,0.3142857142857142,0.2645962732919254,H,6.998148148148148,47086727.54671757,21,1784487600,104,0.041716462718165925,-0.039434480941809624,-0.0022819817763561345,0.041716462718165925,H,0.041716462718165925
